# maxrange N1 N2 finalcard time(s)
4036461 1037284 2662790 1844478 0.019224 
6254146 4843363 1395503 5850092 0.071334 
2613748 1455398 77189 2108583 0.030822 
1185876 123211 166375 233250 0.001940 
19838280 2973230 14726670 5641532 0.056260 
12055793 6088496 2033969 9468375 0.121943 
6162141 2877360 4432756 4350858 0.056971 
2611409 1099707 475528 1721461 0.023943 
8676368 6957934 3823330 8425218 0.108485 
12818718 8793646 9596473 11389134 0.161541 
12054180 4725031 5660781 7742145 0.097965 
3519112 198846 508093 383659 0.003294 
17387453 13605499 15461233 16317796 0.181359 
10466327 6071537 7350388 8622454 0.136070 
10304607 9014604 5622410 10126331 0.115044 
2360401 1171769 67862 1770044 0.020298 
1038894 612464 719899 892430 0.009616 
3650303 415037 2576380 786304 0.007410 
4843023 2283369 4152091 3382624 0.041026 
17661741 16585243 1895427 17587907 0.228268 
2232273 927870 1112308 1542230 0.015725 
18267737 15570311 15784573 17774829 0.231150 
15655191 3630682 13671141 6213991 0.073428 
16246677 11046602 10728781 14223131 0.200086 
5336947 1611002 1097464 2736582 0.032584 
12072293 8634746 2296591 10861522 0.153349 
5627540 4008466 5571551 5239051 0.067261 
9277843 6400239 2217475 8791295 0.123078 
14120867 1372739 8299610 2510038 0.027364 
4298960 10014 663612 19960 0.000149 
6531234 4733657 5326530 6006357 0.073910 
4798971 2568589 269467 3519020 0.044944 
12970514 2229913 609215 3969729 0.045364 
1733544 1246242 179202 1591203 0.017730 
7070491 2018692 5659408 3331518 0.040035 
19684410 7617580 2691076 12628868 0.170921 
17667944 5482848 4280657 9024580 0.136263 
13968635 6211280 10021453 9347863 0.139955 
10268714 1906430 5848239 3469390 0.037072 
18610391 6575262 1873462 10740993 0.135037 
3376243 2579224 2605553 3149811 0.036097 
18545323 3049576 5404292 5679340 0.064331 
13511965 10359537 8243741 12769911 0.154944 
11944264 1777967 9884188 3156181 0.030000 
3518947 630237 1684107 1188269 0.010348 
19009241 14041877 9532942 17620749 0.267620 
9916240 6721108 8625527 8961674 0.142318 
7910825 239128 1141847 467698 0.004551 
5555898 4591029 4983613 5453156 0.066960 
9122023 6286733 6312205 8238379 0.105480 
3706802 1884615 3515495 2819506 0.037706 
2304040 450838 512645 792498 0.008039 
4574246 1894952 990412 3067325 0.038121 
14425672 9703124 5792203 12920955 0.175746 
18749253 5209608 10991724 8931099 0.148562 
7256880 2473681 4593361 4264031 0.055014 
12020847 10193184 1765245 11668668 0.138369 
11185046 2765298 2606742 4867566 0.065153 
14027320 12713236 5625893 13907309 0.142217 
7184889 4918757 3989997 6390062 0.090645 
14956713 3036525 8131697 5253496 0.056535 
3874026 2628097 1911915 3559448 0.038486 
3768504 696363 797811 1261303 0.014594 
2577956 2461572 600775 2573152 0.020756 
7068632 2824769 3864143 4446902 0.058079 
11794669 7027771 5968110 10093890 0.143990 
8956831 5330699 3488928 7482225 0.108889 
16223060 1295254 13660527 2360128 0.028281 
12594697 4896414 9461057 7807473 0.106134 
3307750 2493944 1913832 3112689 0.039090 
4521668 1557841 4196723 2590412 0.029093 
14579988 4112588 11387792 6906396 0.080531 
9577091 278715 5226214 548294 0.005121 
17992238 7937982 1580288 12778122 0.183124 
16802398 4709776 16401045 7710582 0.078574 
17010165 11182705 14803258 15076916 0.222873 
10141133 3692223 8561596 6225259 0.077486 
18627894 2354421 9043596 4379188 0.053205 
17864921 2373514 10088883 4377512 0.052785 
5924464 3999657 4184786 5240363 0.069883 
4444898 3024237 4079700 4133892 0.055471 
12100321 31299 6352445 62531 0.000520 
8743829 4238590 500825 6501423 0.081779 
13916965 11196326 1691986 13266386 0.166223 
19594457 17610487 4108680 19403329 0.274648 
12009206 7477408 3355535 10073064 0.135698 
10934444 1674735 1822876 3122030 0.033178 
5434825 787928 4184005 1441711 0.015867 
15816098 457876 10289489 898433 0.006965 
14256914 12824283 3958015 14129038 0.144411 
18701812 7564758 17034939 12001026 0.160814 
3318485 259613 2756189 494817 0.004359 
12062315 9607051 1351774 11450415 0.142182 
18495632 5102620 17848896 8275863 0.096335 
10606442 4315439 3578015 6760495 0.092627 
2615648 1772324 1745472 2276167 0.028246 
13550093 671973 11671664 1279291 0.012220 
6973815 5343272 769425 6680344 0.086435 
12603198 5057045 4842219 8082028 0.084072 
19214647 13514934 2612223 17660462 0.272375 
2769458 77908 2745322 154289 0.001151 
14185642 3427928 13297030 6086241 0.076738 
8255233 4893582 4796550 6794476 0.095146 
3538773 1613892 880488 2569285 0.033384 
13691109 5530990 9441782 8671559 0.138879 
11952074 6998854 10802850 10626438 0.144105 
18323466 13582015 1942591 17090627 0.263789 
6796618 54928 652086 109307 0.001013 
7585923 6071678 1519930 7246373 0.084265 
8533177 2795410 7583088 4646815 0.067264 
3238867 131835 277518 257907 0.002178 
12406912 784924 5946722 1522924 0.015121 
1255808 1180701 865101 1250561 0.010365 
14646552 2159378 14513497 4061904 0.039327 
2916029 750566 2101207 1306032 0.014210 
13663777 12091848 3031340 13484171 0.143860 
4503595 3265642 718799 4139377 0.042755 
11300213 5319713 11269432 8171218 0.101026 
11402489 3848263 10414057 6485544 0.075146 
19935666 3903054 6499071 6878587 0.087448 
15690885 11919272 15053854 14672298 0.184866 
6180200 4106104 1540757 5260170 0.070304 
18145669 13642802 9166736 16990630 0.320114 
6166264 4438334 4055195 5832724 0.071053 
2922341 2414088 1012 2825653 0.032775 
16220377 15607619 4940702 16209884 0.148497 
4965537 2347954 1100815 3417648 0.039316 
16131635 10163442 870329 14154018 0.195290 
2321869 1135660 406424 1653164 0.019412 
2750887 2055215 1548334 2605071 0.034419 
5220851 7448 1474350 14878 0.000144 
11401051 5719281 6492702 8663183 0.154228 
2063073 427511 1332888 769809 0.007848 
8229337 2556297 6889064 4281374 0.059601 
8623656 2718719 7058928 4586690 0.063466 
15198105 4869339 7405323 8191919 0.105945 
18792502 14350097 5613733 18044715 0.281338 
13687112 12597748 1901355 13592387 0.134350 
19984211 18569566 4897504 19927069 0.276060 
11249680 6180905 5133657 9022901 0.141809 
10722386 9363767 4722807 10548852 0.122249 
18292890 12695840 7807935 16489291 0.204674 
12766056 3387273 11946945 5983503 0.080124 
16272083 1540923 13039235 2959240 0.027308 
11727002 2651359 10567764 4808251 0.049411 
4850682 329248 2624488 620127 0.005642 
7752538 4670562 7396392 6552042 0.085879 
1971323 1038952 269678 1547941 0.018455 
9400702 436939 3340866 856927 0.006873 
13998215 2365815 5911303 4374946 0.051591 
12849265 1511354 5567667 2838169 0.027931 
3351160 1728986 2150769 2677120 0.032491 
16297406 4187904 8395479 7138682 0.100369 
13540655 8187181 7822852 11576977 0.182482 
1569538 1544736 1321726 1569309 0.013824 
3306396 1319122 3155169 2111718 0.030631 
18095020 3626175 12687166 6754441 0.065729 
18029098 14133361 11081010 17323640 0.261098 
4941743 4922585 3457514 4941711 0.045393 
15620421 7468492 1385826 11413004 0.159366 
17021485 5029580 15580459 8629672 0.128826 
9231791 7306148 8677887 8944990 0.128099 
14208154 7980777 55820 11955621 0.169445 
15456600 1756244 14011142 3269536 0.035007 
6326173 161879 1996605 320814 0.002119 
1734570 1004540 450305 1404128 0.017779 
5351585 2426422 1827890 3533795 0.038178 
3380683 2613190 371862 3198869 0.035327 
15666051 14998255 4488752 15635893 0.144781 
10685205 224023 848955 442846 0.004308 
16766367 9032842 9907611 13563776 0.160227 
4178779 1944146 2620132 2703790 0.028571 
10287458 8115062 3037034 9588071 0.124301 
3137703 1871642 2183157 2702826 0.035930 
1980228 912008 1796813 1438472 0.017942 
3714798 3234623 3163660 3642900 0.034908 
1582735 1546110 276078 1581872 0.011075 
17479771 176317 17040146 351911 0.002292 
18318550 12508401 14326037 16162376 0.224202 
14777750 6745756 714527 10497854 0.144490 
8581226 4846873 7216643 6722320 0.079113 
12760005 7309268 8800278 10523720 0.150409 
15563816 10106562 4362356 13791665 0.210971 
18701519 11728806 17080914 15346087 0.188910 
13198099 11236466 6603334 13104196 0.152585 
9429249 3432088 5707815 5767293 0.076336 
11011984 5254622 9082202 7934937 0.108176 
8491755 2452564 254020 4253547 0.054228 
19326657 14690286 784772 18559997 0.303640 
14104407 4198186 12286915 7088873 0.088824 
7395546 6337998 5759361 7263134 0.076314 
3399162 1315129 1826088 2116028 0.025820 
8839760 2761303 4301568 4541686 0.061488 
4206644 519106 2463857 969125 0.008663 
10448215 3493723 1513058 5790171 0.072341 
11371707 2691458 4406856 4369203 0.052608 
1395727 1075462 208297 1318634 0.015414 
15005226 7515956 12255844 10610006 0.142142 
8668551 5025759 7707451 6946505 0.087089 
14835666 6839117 4443519 9924039 0.141622 
2271058 1818800 545343 2175006 0.028436 
16953959 14429018 14788856 16712717 0.177512 
13825604 457732 4555250 895393 0.007773 
18032248 2156095 8682327 4079275 0.041234 
4917216 2212905 2733387 3325093 0.045971 
8624491 2421370 2937670 4206738 0.056054 
3343750 2111869 2645931 2899411 0.039521 
19071116 14285513 8920344 17856726 0.274936 
14125140 5500560 1932210 8816925 0.136201 
15799924 5217676 11414264 8616331 0.126341 
4870254 1753167 1006903 2835727 0.033743 
9856098 8440164 3253481 9715665 0.129419 
3681702 3306699 1687287 3635296 0.036823 
14230302 1013602 12371196 1931724 0.021680 
15227118 7741588 10408375 12377185 0.158512 
13180653 10723742 6495133 12714666 0.156864 
16524403 921833 3425299 1789281 0.012333 
15595520 6700480 10506022 10481360 0.155645 
2237012 1342284 320221 1913833 0.022594 
18036936 503840 11809613 946139 0.009291 
15423542 3059976 6398649 5544973 0.066538 
5279640 275116 3737002 534120 0.005306 
1477694 1437667 177877 1477216 0.010631 
15707997 4663357 5955006 7582591 0.087829 
3451467 2651338 286345 3255284 0.039004 
3563461 2596352 2774352 3274652 0.038051 
2472410 2171555 2264615 2420907 0.024378 
15183540 11580877 14142097 14190042 0.160099 
10365403 693567 2616463 1311045 0.012470 
18462266 15885914 8851971 18010793 0.246078 
13885808 10779140 13318098 12774887 0.145442 
11681801 5038727 322832 7705601 0.094224 
13159495 11225645 2095253 12863719 0.150364 
1383844 1276661 751392 1371115 0.013862 
4835312 2202189 3395802 3325459 0.042871 
8969447 2036485 1253712 3592008 0.038258 
11562244 9346829 7676328 11058854 0.139255 
9750561 7650987 8347363 9286037 0.132227 
10175890 1100734 9773033 2071100 0.020946 
1154508 1032734 204817 1137532 0.010861 
7556669 8519 6119846 17024 0.000160 
19238470 8990188 16737290 14316856 0.194439 
12397965 997825 335125 1899806 0.015933 
13781810 11596778 315236 13446916 0.160763 
18617122 9199741 10721244 13438219 0.202401 
12048599 1558064 8662148 2957386 0.029142 
7952487 1321598 2441208 2368212 0.029194 
19039916 15113893 1038721 18586508 0.277943 
10438492 7542637 194499 9573294 0.127839 
4109352 1661451 306568 2616435 0.034257 
11666021 1121937 5078669 2132752 0.022562 
10904491 4567401 3295558 7437363 0.081226 
3302457 445450 1579111 737281 0.007322 
17084267 9924133 2431534 13807218 0.166700 
8217741 4813196 5012376 6771593 0.097318 
12782692 1594980 8944940 3004098 0.029423 
17250256 9738655 6263320 14758590 0.182407 
17512858 4361208 14859881 7261401 0.088989 
7720801 4837038 3750571 6388528 0.074501 
16643820 15171194 10901516 16519698 0.163016 
17765757 1721922 1526708 3151492 0.033047 
1624772 197849 1181436 374130 0.003057 
12484362 11748958 10645601 12449727 0.117595 
1672001 1213009 494966 1536199 0.019054 
16111793 10506405 988033 14185506 0.206800 
11329765 3204341 5782812 5570164 0.071514 
7319700 6356857 203102 7181165 0.076067 
5020172 5018608 1501756 5020172 0.046089 
5257325 3429178 3107609 4337337 0.057092 
1901145 1282209 1210582 1761689 0.021443 
19666902 18745005 18341058 19614360 0.257665 
13808027 6094771 13131346 9467741 0.147104 
18808741 17458974 10927610 18697574 0.248142 
19166582 5911423 12052839 10208906 0.131317 
17378250 15308688 9089548 17091093 0.234199 
2328134 2007073 589841 2303643 0.023769 
9560978 6545026 5723980 8788524 0.126993 
14306681 11462576 2004704 13649206 0.161686 
12036437 979119 2335990 1859241 0.017761 
1826896 409163 502315 719031 0.007829 
12893135 6402453 11944387 9559102 0.143672 
18590590 11642685 2292365 15779135 0.218077 
12287125 9788251 2577134 11782781 0.153053 
6034303 5972112 167076 6033554 0.052439 
5598922 3045480 1423370 4447572 0.061286 
18730970 5360276 18189307 9233902 0.126096 
3714683 1097088 2509453 1852032 0.021674 
15292453 2865649 3272975 4885794 0.064440 
18764828 8601257 9441476 12496490 0.173243 
19329709 14639819 3875315 18176752 0.294680 
1439048 504537 1258465 834423 0.009288 
19678963 10519624 3546922 15398062 0.197905 
6736078 3580008 1791203 5167646 0.077324 
13047189 1610457 694507 2905134 0.031890 
15251593 1218752 5430893 2295665 0.021944 
14493787 8201209 8489200 11596660 0.165591 
2103537 1261308 1083406 1724612 0.022124 
17916894 876654 2810709 1637897 0.014290 
6954032 5764638 2830573 6692511 0.076278 
6988628 1239459 3908779 2241979 0.026091 
12438180 11143824 9400264 12287258 0.125794 
2969589 2166433 1047105 2821873 0.037581 
12390884 4914649 12038448 7964805 0.110991 
12027157 3612028 5905112 6197885 0.077145 
13561342 11446164 9584449 13071765 0.146677 
14371690 10466700 5104800 13326753 0.169744 
16786335 12686192 13907175 15730822 0.199455 
2882606 1114315 1644698 1798325 0.021622 
19483538 6410224 16208396 10723743 0.161248 
18625567 18076482 10270920 18604918 0.223564 
2135590 1376118 800760 1802781 0.017861 
15423094 8630614 7028555 12321581 0.193792 
9595022 3636476 4349406 5927851 0.083947 
4422147 2090952 3834399 3142385 0.041192 
10971475 6599447 4369925 9220201 0.151727 
2325578 454396 972396 761100 0.008749 
2248130 991953 1607699 1525145 0.019354 
1937463 442894 1017735 813266 0.006672 
16686029 4158428 1950857 7355693 0.081909 
17775010 14554416 3092709 16797245 0.228200 
17050466 4118248 443579 6928459 0.076090 
8467798 5075359 7996125 7074037 0.092260 
19189617 13426272 12639040 17269359 0.281251 
10105196 3504100 5861053 5688130 0.064334 
1076672 726634 1017485 903388 0.009199 
15918602 11968838 850887 14851251 0.193997 
10683085 337640 5981228 663874 0.006248 
12620548 9873002 6819166 11782460 0.129768 
9306577 1851895 5446256 3292146 0.036781 
19597939 13382543 7697230 17643656 0.287386 
9164757 6337841 4824552 7940740 0.091503 
17632555 17120920 7173787 17598672 0.212238 
9338524 3794509 6326686 5816420 0.091114 
2839582 2767352 1291333 2837504 0.020979 
2256187 1178179 1887465 1682268 0.019504 
6960392 2646412 2239427 4205798 0.052938 
15850741 6411999 15760625 9709082 0.132266 
12380259 5124704 1830749 8367966 0.109209 
7984273 1142075 4211446 2106300 0.026963 
10986736 2507450 7458221 4280260 0.056077 
11798340 8099084 897794 10643446 0.147877 
15718902 14247309 6350780 15501559 0.154658 
16050531 871925 15199329 1659887 0.017850 
18486221 3248019 10201407 5337880 0.061641 
5778828 457957 3721391 880028 0.007309 
1726197 487786 1040648 854261 0.008070 
9530568 503854 7969785 982163 0.008374 
16664164 15735605 11655167 16604734 0.153908 
18514519 12362564 6841232 16635466 0.221842 
17436351 8198680 12708741 12631967 0.172145 
19442652 1355911 6132092 2633200 0.026848 
15132946 11589999 3535260 14207269 0.175090 
13111612 5610536 6667080 8775419 0.134069 
14028996 3625026 1177758 6349707 0.070251 
8186746 5741639 4458779 7220994 0.084962 
2429296 1668060 2242913 2261687 0.027457 
11959864 696290 2928098 1317366 0.014633 
8624029 1225810 5964251 2289728 0.024442 
7138548 1680341 6175623 2951662 0.031719 
17091251 6315310 850326 9590170 0.134075 
16533904 12048824 2193640 15380150 0.217108 
4183202 4147877 1348816 4182899 0.031925 
17294815 8570665 905947 12657094 0.183324 
3840163 1920195 1307323 2852928 0.039618 
16863160 4685606 11903141 7623917 0.113573 
3000745 3502 2436018 6996 0.000060 
17324810 12566667 8707589 16025701 0.212372 
18106685 16354976 17533180 17947755 0.236635 
3721894 2882124 497676 3530771 0.041345 
6885246 6648665 3786956 6879701 0.060231 
19909486 11487729 17439846 15960298 0.204461 
11755766 6553418 4453024 9492924 0.157054 
14050499 2996862 11442539 5191155 0.076038 
12877728 10779892 3078662 12582082 0.143904 
9740888 7044490 1652771 9347559 0.125105 
12741634 7591311 3061995 10158727 0.122760 
10066444 8403888 3981784 9722127 0.120672 
7351500 1945735 3740876 3301503 0.037278 
16253188 1529075 8774718 2800675 0.028065 
2246127 297926 1880870 553315 0.005357 
17289323 3205490 3245151 4789462 0.058168 
9032073 3249929 2455454 4990212 0.075060 
5553286 987164 229461 1873499 0.014544 
10947366 5241274 8533959 8334923 0.112953 
13204606 1636802 5937648 3117705 0.027530 
18462592 2909309 12781623 5342403 0.065506 
1045389 662145 1036968 898634 0.010745 
1734870 1345561 153487 1662437 0.018355 
6146246 722929 54534 1375625 0.013640 
9959220 4219489 5007225 6631961 0.088544 
6198032 1618928 5706197 2749727 0.028170 
1676259 873402 766546 1213542 0.015690 
11204984 7220687 1578945 9908304 0.155294 
13525033 1867928 3022369 3510314 0.033616 
7627840 5311459 5419320 6851563 0.091167 
18816155 7706342 1100140 11390088 0.122458 
19339602 665615 12920263 1308735 0.011005 
2299226 451797 354422 826997 0.006895 
10383233 6341085 7519041 8907412 0.145692 
7815939 5877819 4836163 7278452 0.084535 
17999117 7821363 10749395 12271130 0.165297 
13213314 3417850 10573386 6042544 0.065137 
2489022 697672 165341 1259018 0.012435 
15397551 2174130 12754782 4134702 0.037513 
4589771 2004811 2318218 3172819 0.034371 
11401091 181525 10632629 359654 0.002604 
18346168 10646078 2172100 14433822 0.187157 
3529715 363999 10062 679364 0.006821 
